time,leaf1 input packet rate,leaf1 output packet rate,leaf2 input packet rate,leaf2 output packet rate,leaf3 input packet rate,leaf3 output packet rate,leaf4 input packet rate,leaf4 output packet rate,leaf5 input packet rate,leaf5 output packet rate,leaf6 input packet rate,leaf6 output packet rate,leaf7 input packet rate,leaf7 output packet rate,leaf8 input packet rate,leaf8 output packet rate,spine1 input packet rate,spine1 output packet rate,spine2 input packet rate,spine2 output packet rate,spine3 input packet rate,spine3 output packet rate,spine4 input packet rate,spine4 output packet rate
1501867628943000000,,,,,,,,,,,,,,,,,,,,,,,989311.0,670080.0
1501867628945000000,,,,,,,,,,,,,,,,,,,,,,,1223311.0,438639.0
1501867628948000000,,,,,,,,,,,,,,,,,,,,,,,735310.0,521794.0
1501867628950000000,,,,,,,,,,,,,,,,,,,,,,,1218589.0,375175.0
1501867628952000000,,,,,,,,,,,,,,,,,,,,,,,1244816.0,471085.0
1501867628954000000,,,,,,,,,,,,,,,,,,,,,,,787463.0,493665.0
1501867628957000000,,,,,,,,,,,,,,,,,,,,,,,1053774.0,845199.0
1501867628959000000,,,,,,,,,,,,,,,,,,,,,,,1484628.0,1039289.0
1501867628961000000,,,,,,,,,,,,,,,,,,,,,,,1059612.0,678858.0
1501867628964000000,,,,,,,,,,,,,,,,,,,,,,,597416.0,761506.0
1501867628966000000,,,,,,,,,,,,,,,,,,,,,,,448453.0,740653.0
1501867629740000000,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
1501867629743000000,,,,,,,,,,,7.0,9.0,,,,,,,,,,,,
1501867629745000000,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
1501867629747000000,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
1501867629750000000,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
1501867629752000000,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
1501867629754000000,,,,,,,,,,,1327677.0,553662.0,,,,,,,,,,,,
1501867629757000000,,,,,,,,,,,880983.0,745402.0,,,,,,,,,,,,
1501867629759000000,,,,,,,,,,,1468621.0,881622.0,,,,,,,,,,,,
1501867629761000000,,,,,,,,,,,903494.0,713814.0,,,,,,,,,,,,
1501867629763000000,,,,,,,,,,,503053.0,1197927.0,,,,,,,,,,,,
1501867629766000000,,,,,,,,,,,809505.0,747835.0,,,,,,,,,,,,
1501867629768000000,,,,,,,,,,,624933.0,1222227.0,,,,,,,,,,,,
1501867629770000000,,,,,,,,,,,648021.0,1016974.0,,,,,,,,,,,,
1501867629773000000,,,,,,,,,,,646323.0,1112266.0,,,,,,,,,,,,
1501867629775000000,,,,,,,,,,,619711.0,909261.0,,,,,,,,,,,,
1501867629778000000,,,,,,,,,,,738154.0,814313.0,,,,,,,,,,,,
1501867629780000000,,,,,,,,,,,803827.0,1077183.0,,,,,,,,,,,,
1501867629782000000,,,,,,,,,,,372212.0,1086367.0,,,,,,,,,,,,
1501867629785000000,,,,,,,,,,,670535.0,979403.0,,,,,,,,,,,,
1501867629787000000,,,,,,,,,,,438444.0,1240005.0,,,,,,,,,,,,
1501867629789000000,,,,,,,,,,,527932.0,740718.0,,,,,,,,,,,,
1501867629792000000,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
1501867629794000000,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
1501867629796000000,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
1501867629798000000,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
1501867629801000000,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
1501867629803000000,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
1501867629806000000,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
1501867629808000000,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
1501867629810000000,,,,,,,,,,,0.0,8.0,,,,,,,,,,,,
1501867629812000000,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
1501867629815000000,,,,,,,,,,,7553139.0,6105763.0,,,,,,,,,,,,
1501867629817000000,,,,,,,,,,,7490651.0,5884076.0,,,,,,,,,,,,
1501867630247000000,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1501867630249000000,10.0,14.0,,,,,,,,,,,,,,,,,,,,,,
1501867630252000000,3922760.0,2937988.0,,,,,,,,,,,,,,,,,,,,,,
1501867630254000000,3438735.0,3928452.0,,,,,,,,,,,,,,,,,,,,,,
1501867630256000000,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1501867630259000000,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1501867630261000000,633073.0,1088333.0,,,,,,,,,,,,,,,,,,,,,,
1501867630264000000,623099.0,991740.0,,,,,,,,,,,,,,,,,,,,,,
1501867630267000000,1226152.0,853164.0,,,,,,,,,,,,,,,,,,,,,,
1501867630269000000,904815.0,1105536.0,,,,,,,,,,,,,,,,,,,,,,
1501867630272000000,593189.0,1013920.0,,,,,,,,,,,,,,,,,,,,,,
1501867630275000000,292671.0,739572.0,,,,,,,,,,,,,,,,,,,,,,
1501867630277000000,1382165.0,717931.0,,,,,,,,,,,,,,,,,,,,,,
1501867630279000000,603169.0,1523422.0,,,,,,,,,,,,,,,,,,,,,,
1501867630282000000,931224.0,1173289.0,,,,,,,,,,,,,,,,,,,,,,
1501867630284000000,1069508.0,945361.0,,,,,,,,,,,,,,,,,,,,,,
1501867630286000000,1233836.0,926683.0,,,,,,,,,,,,,,,,,,,,,,
1501867630289000000,1371339.0,749374.0,,,,,,,,,,,,,,,,,,,,,,
1501867630291000000,770836.0,1052141.0,,,,,,,,,,,,,,,,,,,,,,
1501867630293000000,839469.0,947950.0,,,,,,,,,,,,,,,,,,,,,,
1501867630296000000,1335558.0,991136.0,,,,,,,,,,,,,,,,,,,,,,
1501867630297000000,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
1501867630298000000,1058498.0,869033.0,,,,,,,,,,,,,,,,,,,,,,
1501867630299000000,,,,,,,,,7.0,5.0,,,,,,,,,,,,,,
1501867630300000000,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1501867630302000000,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
1501867630303000000,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1501867630304000000,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
1501867630305000000,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1501867630307000000,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,
1501867630310000000,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,
1501867630312000000,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1501867630313000000,,,,,,,,,1952134.0,1002522.0,,,,,,,,,,,,,,
1501867630315000000,0.0,0.0,,,,,,,1409548.0,1212522.0,,,,,,,,,,,,,,
1501867630317000000,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1501867630318000000,,,,,,,,,1321973.0,760675.0,,,,,,,,,,,,,,
1501867630320000000,0.0,0.0,,,,,,,1404792.0,932684.0,,,,,,,,,,,,,,
1501867630323000000,0.0,0.0,,,,,,,552273.0,802660.0,,,,,,,,,,,,,,
1501867630325000000,,,,,,,,,792612.0,781142.0,,,,,,,,,,,,,,
1501867630327000000,8327522.0,8002354.0,,,,,,,,,,,,,,,,,,,,,,
1501867630329000000,,,,,,,,,705769.0,1137668.0,,,,,,,,,,,,,,
1501867630330000000,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1501867630332000000,,,,,,,,,709453.0,746991.0,,,,,,,,,,,,,,
1501867630334000000,,,,,,,,,826332.0,1300649.0,,,,,,,,,,,,,,
1501867630336000000,,,,,,,,,718382.0,1269761.0,,,,,,,,,,,,,,
1501867630339000000,,,,,,,,,792751.0,1222175.0,,,,,,,,,,,,,,
1501867630341000000,,,,,,,,,478572.0,1196097.0,,,,,,,,,,,,,,
1501867630343000000,,,,,,,,,1014864.0,746808.0,,,,,,,,,,,,,,
1501867630346000000,,,,,,,,,895040.0,376320.0,,,,,,,,,,,,,,
1501867630348000000,,,,,,,,,454880.0,615218.0,,,,,,,,,,,,,,
1501867630350000000,,,,,,,,,445020.0,1036798.0,,,,,,,,,,,,,,
1501867630353000000,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
1501867630355000000,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
1501867630357000000,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
1501867630360000000,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
1501867630362000000,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
1501867630364000000,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
1501867630367000000,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
1501867630369000000,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
1501867630371000000,,,,,,,,,5.0,0.0,,,,,,,,,,,,,,
1501867630374000000,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
1501867630376000000,,,,,,,,,7463430.0,7491383.0,,,,,,,,,,,,,,
1501867630378000000,,,,,,,,,7680556.0,6988224.0,,,,,,,,,,,,,,
1501867630609000000,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
1501867630611000000,,,,,7.0,5.0,,,,,,,,,,,,,,,,,,
1501867630613000000,,,,,3438972.0,4245390.0,,,,,,,,,,,,,,,,,,
1501867630616000000,,,,,2825706.0,3106317.0,,,,,,,,,,,,,,,,,,
1501867630618000000,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
1501867630620000000,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
1501867630623000000,,,,,695771.0,7446018.0,,,,,,,,,,,,,,,,,,
1501867630625000000,,,,,588277.0,7062886.0,,,,,,,,,,,,,,,,,,
1501867630627000000,,,,,1260812.0,1.0,,,,,,,,,,,,,,,,,,
1501867630630000000,,,,,1058015.0,1.0,,,,,,,,,,,,,,,,,,
1501867630633000000,,,,,914267.0,1.0,,,,,,,,,,,,,,,,,,
1501867630635000000,,,,,1065289.0,1.0,,,,,,,,,,,,,,,,,,
1501867630637000000,,,,,877482.0,0.0,,,,,,,,,,,,,,,,,,
1501867630640000000,,,,,820818.0,0.0,,,,,,,,,,,,,,,,,,
1501867630642000000,,,,,879363.0,1.0,,,,,,,,,,,,,,,,,,
1501867630644000000,,,,,1076072.0,1.0,,,,,,,,,,,,,,,,,,
1501867630647000000,,,,,914465.0,1.0,,,,,,,,,,,,,,,,,,
1501867630649000000,,,,,1112004.0,1.0,,,,,,,,,,,,,,,,,,
1501867630651000000,,,,,1005439.0,1.0,,,,,,,,,,,,,,,,,,
1501867630653000000,,,,,1068742.0,1.0,,,,,,,,,,,,,,,,,,
1501867630656000000,,,,,1018063.0,1.0,,,,,,,,,,,,,,,,,,
1501867630658000000,,,,,1158809.0,1.0,,,,,,,,,,,,,,,,,,
1501867630660000000,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
1501867630663000000,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
1501867630666000000,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
1501867630677000000,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
1501867630680000000,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
1501867630682000000,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
1501867630685000000,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
1501867630687000000,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
1501867630690000000,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
1501867630692000000,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
1501867630694000000,,,,,8244584.0,8161447.0,,,,,,,,,,,,,,,,,,
1501867630697000000,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
1501867630892000000,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
1501867630894000000,,,,,,,,,,,,,,,,,,,8.0,6.0,,,,
1501867630897000000,,,,,,,,,,,,,,,,,,,1015554.0,592292.0,,,,
1501867630899000000,,,,,,,,,,,,,,,,,,,740232.0,293649.0,,,,
1501867630902000000,,,,,,,,,,,,,,,,,,,720208.0,1383692.0,,,,
1501867630904000000,,,,,,,,,,,,,,,,,,,1526711.0,602561.0,,,,
1501867630907000000,,,,,,,,,,,,,,,,,,,945059.0,771880.0,,,,
1501867630909000000,,,,,,,,,,,,,,,,,,,1276617.0,1052858.0,,,,
1501867630912000000,,,,,,,,,,,,,,,,,,,841114.0,1103899.0,,,,
1501867630914000000,,,,,,,,,,,,,,,,,,,1333180.0,974273.0,,,,
1501867630916000000,,,,,,,,,,,,,,,,,,,1.0,912722.0,,,,
1501867630919000000,,,,,,,,,,,,,,,,,,,0.0,1063833.0,,,,
1501867630921000000,,,,,,,,,,,,,,,,,,,0.0,874554.0,,,,
1501867630924000000,,,,,,,,,,,,,,,,,,,0.0,819595.0,,,,
1501867630926000000,,,,,,,,,,,,,,,,,,,686692.0,1051103.0,,,,
1501867630928000000,,,,,,,,,,,,,,,,,,,1009293.0,1344624.0,,,,
1501867630931000000,,,,,,,,,,,,,,,,,,,880083.0,801394.0,,,,
1501867630934000000,,,,,,,,,,,,,,,,,,,912735.0,959723.0,,,,
1501867630944000000,,,,,,,,,,,,,,,,,,,801868.0,552580.0,,,,
1501867630947000000,,,,,,,,,,,,,,,,,,,782350.0,794802.0,,,,
1501867630949000000,,,,,,,,,,,,,,,,,,,1138585.0,705640.0,,,,
1501867630951000000,,,,,,,,,,,,,,,,,,,745042.0,711092.0,,,,
1501867630954000000,,,,,,,,,,,,,,,,,,,1199397.0,500739.0,,,,
1501867630956000000,,,,,,,,,,,,,,,,,,,749821.0,805899.0,,,,
1501867630959000000,,,,,,,,,,,,,,,,,,,1219490.0,619432.0,,,,
1501867630961000000,,,,,,,,,,,,,,,,,,,1016367.0,647424.0,,,,
1501867630964000000,,,,,,,,,,,,,,,,,,,924877.0,1162966.0,,,,
1501867630966000000,,,,,,,,,,,,,,,,,,,770013.0,772719.0,,,,
1501867630969000000,,,,,,,,,,,,,,,,,,,631542.0,588147.0,,,,
1501867630971000000,,,,,,,,,,,,,,,,,,,997322.0,921986.0,,,,
1501867630973000000,,,,,,,,,,,,,,,,,,,563266.0,890242.0,,,,
1501867630975000000,,,,,,,,,,,,,,,,,,,701145.0,529693.0,,,,
1501867630978000000,,,,,,,,,,,,,,,,,,,1191505.0,814568.0,,,,
1501867630980000000,,,,,,,,,,,,,,,,,,,1168920.0,868903.0,,,,
1501867630999000000,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
1501867631001000000,,,,,,,,,,,,,7.0,5.0,,,,,,,,,,
1501867631004000000,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
1501867631006000000,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
1501867631008000000,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
1501867631017000000,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
1501867631020000000,,,,,,,,,,,,,2163063.0,1025291.0,,,,,,,,,,
1501867631022000000,,,,,,,,,,,,,2453454.0,956052.0,,,,,,,,,,
1501867631025000000,,,,,,,,,,,,,2253612.0,954696.0,,,,,,,,,,
1501867631027000000,,,,,,,,,,,,,1457377.0,773349.0,,,,,,,,,,
1501867631029000000,,,,,,,,,,,,,1162098.0,926154.0,,,,,,,,,,
1501867631032000000,,,,,,,,,,,,,772490.0,769422.0,,,,,,,,,,
1501867631034000000,,,,,,,,,,,,,588247.0,632353.0,,,,,,,,,,
1501867631037000000,,,,,,,,,,,,,922460.0,997296.0,,,,,,,,,,
1501867631040000000,,,,,,,,,,,,,666562.0,825072.0,,,,,,,,,,
1501867631042000000,,,,,,,,,,,,,567849.0,762309.0,,,,,,,,,,
1501867631044000000,,,,,,,,,,,,,687534.0,1240731.0,,,,,,,,,,
1501867631047000000,,,,,,,,,,,,,556978.0,1294534.0,,,,,,,,,,
1501867631049000000,,,,,,,,,,,,,369268.0,1224451.0,,,,,,,,,,
1501867631051000000,,,,,,,,,,,,,472965.0,1240916.0,,,,,,,,,,
1501867631054000000,,,,,,,,,,,,,489334.0,783049.0,,,,,,,,,,
1501867631056000000,,,,,,,,,,,,,845574.0,1049150.0,,,,,,,,,,
1501867631058000000,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
1501867631061000000,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
1501867631063000000,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
1501867631066000000,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
1501867631068000000,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
1501867631070000000,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
1501867631073000000,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
1501867631075000000,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
1501867631078000000,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
1501867631080000000,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
1501867631082000000,,,,,,,,,,,,,7914053.0,8118318.0,,,,,,,,,,
1501867631084000000,,,,,,,,,,,,,7539884.0,8309415.0,,,,,,,,,,
1501867631824000000,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,
1501867631826000000,,,,,,,,,,,,,,,,,,,,,7.0,6.0,,
1501867631829000000,,,,,,,,,,,,,,,,,,,,,1175153.0,926543.0,,
1501867631831000000,,,,,,,,,,,,,,,,,,,,,945289.0,1068496.0,,
1501867631833000000,,,,,,,,,,,,,,,,,,,,,929693.0,1238466.0,,
1501867631836000000,,,,,,,,,,,,,,,,,,,,,754964.0,1372028.0,,
1501867631838000000,,,,,,,,,,,,,,,,,,,,,971440.0,974576.0,,
1501867631841000000,,,,,,,,,,,,,,,,,,,,,1440256.0,1153554.0,,
1501867631843000000,,,,,,,,,,,,,,,,,,,,,1295299.0,848344.0,,
1501867631846000000,,,,,,,,,,,,,,,,,,,,,829697.0,769338.0,,
1501867631848000000,,,,,,,,,,,,,,,,,,,,,1.0,878550.0,,
1501867631851000000,,,,,,,,,,,,,,,,,,,,,1.0,1082930.0,,
1501867631854000000,,,,,,,,,,,,,,,,,,,,,1.0,912036.0,,
1501867631856000000,,,,,,,,,,,,,,,,,,,,,1.0,1105906.0,,
1501867631859000000,,,,,,,,,,,,,,,,,,,,,552863.0,1277751.0,,
1501867631861000000,,,,,,,,,,,,,,,,,,,,,777382.0,590446.0,,
1501867631863000000,,,,,,,,,,,,,,,,,,,,,1137779.0,1178772.0,,
1501867631866000000,,,,,,,,,,,,,,,,,,,,,690628.0,821939.0,,
1501867631868000000,,,,,,,,,,,,,,,,,,,,,1300926.0,831117.0,,
1501867631871000000,,,,,,,,,,,,,,,,,,,,,1266591.0,717544.0,,
1501867631873000000,,,,,,,,,,,,,,,,,,,,,1219108.0,791403.0,,
1501867631875000000,,,,,,,,,,,,,,,,,,,,,1197792.0,478208.0,,
1501867631878000000,,,,,,,,,,,,,,,,,,,,,1109156.0,644555.0,,
1501867631880000000,,,,,,,,,,,,,,,,,,,,,906441.0,620650.0,,
1501867631883000000,,,,,,,,,,,,,,,,,,,,,811737.0,738011.0,,
1501867631885000000,,,,,,,,,,,,,,,,,,,,,1078989.0,801750.0,,
1501867631887000000,,,,,,,,,,,,,,,,,,,,,822512.0,666268.0,,
1501867631889000000,,,,,,,,,,,,,,,,,,,,,761384.0,567871.0,,
1501867631892000000,,,,,,,,,,,,,,,,,,,,,1239286.0,689979.0,,
1501867631894000000,,,,,,,,,,,,,,,,,,,,,1294302.0,559033.0,,
1501867631896000000,,,,,,,,,,,,,,,,,,,,,849726.0,731734.0,,
1501867631899000000,,,,,,,,,,,,,,,,,,,,,596508.0,1209503.0,,
1501867631901000000,,,,,,,,,,,,,,,,,,,,,1018266.0,437636.0,,
1501867631903000000,,,,,,,,,,,,,,,,,,,,,726375.0,1015452.0,,
1501867632399000000,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1501867632401000000,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1501867632403000000,,,7.0,5.0,,,,,,,,,,,,,,,,,,,,
1501867632406000000,,,3738363.0,4049577.0,,,,,,,,,,,,,,,,,,,,
1501867632408000000,,,3778745.0,3417523.0,,,,,,,,,,,,,,,,,,,,
1501867632410000000,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1501867632413000000,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1501867632415000000,,,830637.0,688121.0,,,,,,,,,,,,,,,,,,,,
1501867632417000000,,,1067022.0,843591.0,,,,,,,,,,,,,,,,,,,,
1501867632420000000,,,1078991.0,1154614.0,,,,,,,,,,,,,,,,,,,,
1501867632422000000,,,1444450.0,394543.0,,,,,,,,,,,,,,,,,,,,
1501867632424000000,,,771673.0,943458.0,,,,,,,,,,,,,,,,,,,,
1501867632426000000,,,1050455.0,1277394.0,,,,,,,,,,,,,,,,,,,,
1501867632429000000,,,1106861.0,842133.0,,,,,,,,,,,,,,,,,,,,
1501867632431000000,,,975347.0,1332301.0,,,,,,,,,,,,,,,,,,,,
1501867632434000000,,,974681.0,973292.0,,,,,,,,,,,,,,,,,,,,
1501867632436000000,,,1152747.0,1439545.0,,,,,,,,,,,,,,,,,,,,
1501867632439000000,,,844161.0,1295214.0,,,,,,,,,,,,,,,,,,,,
1501867632441000000,,,770714.0,827455.0,,,,,,,,,,,,,,,,,,,,
1501867632444000000,,,1041369.0,1248877.0,,,,,,,,,,,,,,,,,,,,
1501867632446000000,,,851701.0,876529.0,,,,,,,,,,,,,,,,,,,,
1501867632449000000,,,627893.0,531090.0,,,,,,,,,,,,,,,,,,,,
1501867632452000000,,,1002588.0,1153115.0,,,,,,,,,,,,,,,,,,,,
1501867632455000000,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1501867632458000000,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1501867632461000000,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1501867632463000000,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1501867632466000000,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1501867632468000000,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1501867632471000000,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1501867632473000000,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1501867632475000000,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1501867632478000000,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1501867632480000000,,,8305143.0,8124003.0,,,,,,,,,,,,,,,,,,,,
1501867632482000000,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1501867632529000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501867632531000000,,,,,,,,,,,,,,,7.0,5.0,,,,,,,,
1501867632533000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501867632536000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501867632538000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501867632541000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501867632543000000,,,,,,,,,,,,,,,1100404.0,1134084.0,,,,,,,,
1501867632545000000,,,,,,,,,,,,,,,1750661.0,1141347.0,,,,,,,,
1501867632548000000,,,,,,,,,,,,,,,1664775.0,999376.0,,,,,,,,
1501867632550000000,,,,,,,,,,,,,,,1543614.0,687441.0,,,,,,,,
1501867632552000000,,,,,,,,,,,,,,,887023.0,567297.0,,,,,,,,
1501867632555000000,,,,,,,,,,,,,,,528809.0,704414.0,,,,,,,,
1501867632557000000,,,,,,,,,,,,,,,817987.0,1190461.0,,,,,,,,
1501867632559000000,,,,,,,,,,,,,,,866929.0,1173445.0,,,,,,,,
1501867632562000000,,,,,,,,,,,,,,,734110.0,845116.0,,,,,,,,
1501867632564000000,,,,,,,,,,,,,,,1213234.0,597047.0,,,,,,,,
1501867632566000000,,,,,,,,,,,,,,,438505.0,1015009.0,,,,,,,,
1501867632568000000,,,,,,,,,,,,,,,1015229.0,726988.0,,,,,,,,
1501867632571000000,,,,,,,,,,,,,,,1043955.0,1492709.0,,,,,,,,
1501867632573000000,,,,,,,,,,,,,,,674555.0,1064056.0,,,,,,,,
1501867632575000000,,,,,,,,,,,,,,,767815.0,599822.0,,,,,,,,
1501867632578000000,,,,,,,,,,,,,,,738747.0,448374.0,,,,,,,,
1501867632580000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501867632582000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501867632585000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501867632587000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501867632589000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501867632592000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501867632599000000,,,,,,,,,,,,,,,355.0,2771.0,,,,,,,,
1501867632602000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501867632605000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501867632607000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501867632619000000,,,,,,,,,,,,,,,6603373.0,8105562.0,,,,,,,,
1501867632623000000,,,,,,,,,,,,,,,7783478.0,7679933.0,,,,,,,,
1501867632879000000,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
1501867632881000000,,,,,,,,,,,,,,,,,7.0,6.0,,,,,,
1501867632884000000,,,,,,,,,,,,,,,,,1084069.0,634632.0,,,,,,
1501867632886000000,,,,,,,,,,,,,,,,,994306.0,620905.0,,,,,,
1501867632889000000,,,,,,,,,,,,,,,,,852546.0,1225664.0,,,,,,
1501867632891000000,,,,,,,,,,,,,,,,,1115349.0,903111.0,,,,,,
1501867632894000000,,,,,,,,,,,,,,,,,689066.0,829721.0,,,,,,
1501867632896000000,,,,,,,,,,,,,,,,,843759.0,1068596.0,,,,,,
1501867632898000000,,,,,,,,,,,,,,,,,1153995.0,1073681.0,,,,,,
1501867632900000000,,,,,,,,,,,,,,,,,393338.0,1443653.0,,,,,,
1501867632903000000,,,,,,,,,,,,,,,,,7438244.0,693417.0,,,,,,
1501867632905000000,,,,,,,,,,,,,,,,,7070671.0,588984.0,,,,,,
1501867632907000000,,,,,,,,,,,,,,,,,1.0,1264353.0,,,,,,
1501867632910000000,,,,,,,,,,,,,,,,,1.0,1059591.0,,,,,,
1501867632912000000,,,,,,,,,,,,,,,,,752403.0,937549.0,,,,,,
1501867632914000000,,,,,,,,,,,,,,,,,905194.0,705248.0,,,,,,
1501867632917000000,,,,,,,,,,,,,,,,,986814.0,616921.0,,,,,,
1501867632919000000,,,,,,,,,,,,,,,,,759492.0,812214.0,,,,,,
1501867632921000000,,,,,,,,,,,,,,,,,1010540.0,1945259.0,,,,,,
1501867632923000000,,,,,,,,,,,,,,,,,1214110.0,1404647.0,,,,,,
1501867632926000000,,,,,,,,,,,,,,,,,756384.0,1316475.0,,,,,,
1501867632928000000,,,,,,,,,,,,,,,,,933118.0,1403889.0,,,,,,
1501867632930000000,,,,,,,,,,,,,,,,,553964.0,1329187.0,,,,,,
1501867632933000000,,,,,,,,,,,,,,,,,745808.0,879343.0,,,,,,
1501867632935000000,,,,,,,,,,,,,,,,,881537.0,1471102.0,,,,,,
1501867632937000000,,,,,,,,,,,,,,,,,716236.0,903072.0,,,,,,
1501867632940000000,,,,,,,,,,,,,,,,,1020696.0,2166116.0,,,,,,
1501867632942000000,,,,,,,,,,,,,,,,,959018.0,2458186.0,,,,,,
1501867632945000000,,,,,,,,,,,,,,,,,952797.0,2246256.0,,,,,,
1501867632947000000,,,,,,,,,,,,,,,,,774587.0,1451926.0,,,,,,
1501867632950000000,,,,,,,,,,,,,,,,,1132406.0,1101318.0,,,,,,
